voyage_id,fixture_display_order,commission_type,org_group,org_name,external_id,rate
C7831BB6860EF7FDD8A2C37CA7F30F48,1,Co Broker,,,,0.0
5F9C912D19F82815B2FC6101196A2874,1,Charterer,PMI,PMI Trading DAC,10193,0.0
5F9C912D19F82815B2FC6101196A2874,1,Broker,AFFINITY,Affinity Tankers Ltd,50010,1.25
5F9C912D19F82815B2FC6101196A2874,1,Agent,Stena Bulk,,,2.0
5F9C912D19F82815B2FC6101196A2874,1,Co Broker,,,,0.0
EB2550F715183E26D05A83D232DF84BD,1,Charterer,Alumina do N,Alumina do Norte do Brasil S/A,10170,0.0
EB2550F715183E26D05A83D232DF84BD,1,Broker,Netco,Netco,50078,1.25
EB2550F715183E26D05A83D232DF84BD,1,Agent,Stena Bulk,,,2.0
EB2550F715183E26D05A83D232DF84BD,1,Co Broker,,,,0.0
6F358CD5E6CAE5DEC6402CBBB20F2EF9,1,Charterer,VITOL,Vitol Asia PTE Ltd,10151,2.5
6F358CD5E6CAE5DEC6402CBBB20F2EF9,1,Broker,Vantage Ship,Vantage Shipbrokers Pte Ltd,50100,1.25
6F358CD5E6CAE5DEC6402CBBB20F2EF9,1,Agent,Stena Bulk,,,2.0
6F358CD5E6CAE5DEC6402CBBB20F2EF9,1,Co Broker,,,,0.0
A2803931848147315DB257A5F3F4F07F,1,Charterer,New Britain ,New Britain Palm Oil Limited,10022,0.0
A2803931848147315DB257A5F3F4F07F,1,Broker,,,,0.0
A2803931848147315DB257A5F3F4F07F,1,Agent,Stena Bulk,,,2.0
A2803931848147315DB257A5F3F4F07F,1,Co Broker,,,,0.0
56233368B703A2A5DC8F8B11A6BA0283,1,Charterer,TRAFIGURA,,,2.5
56233368B703A2A5DC8F8B11A6BA0283,1,Broker,Brazilship,,,1.25
56233368B703A2A5DC8F8B11A6BA0283,1,Agent,,,,0.0
56233368B703A2A5DC8F8B11A6BA0283,1,Co Broker,,,,0.0
5BD7D66754CD0D2A64DDA709ACA1C052,1,Charterer,TOTAL,Atlantic Trading & Marketing Inc.,10016,2.5
5BD7D66754CD0D2A64DDA709ACA1C052,1,Broker,Eastport Cha,Eastport Maritime USA LLC,51536,2.5
5BD7D66754CD0D2A64DDA709ACA1C052,1,Agent,Stena Bulk,,,2.0
5BD7D66754CD0D2A64DDA709ACA1C052,1,Co Broker,,,,0.0
557C01F1721216B67C3F30CAAC37C7CD,1,Charterer,ENI,ENI TRADE & BIOFUELS SPA,10329,1.25
557C01F1721216B67C3F30CAAC37C7CD,1,Broker,Ocean Shipbr,Ocean Shipbrokers Ltd,103512,1.25
557C01F1721216B67C3F30CAAC37C7CD,1,Agent,,,,0.0
557C01F1721216B67C3F30CAAC37C7CD,1,Co Broker,,,,0.0
0DE071B2BC3DCC968063B3C51F8AFC90,1,Charterer,MERCURIA,Mercuria Shipping PTE. LTD,10399,0.0
0DE071B2BC3DCC968063B3C51F8AFC90,1,Broker,Braemar,Braemar ACM Shipbroking Ltd,103663,1.25
0DE071B2BC3DCC968063B3C51F8AFC90,1,Agent,,,,0.0
0DE071B2BC3DCC968063B3C51F8AFC90,1,Co Broker,,,,0.0
356D89D0EF2126659E475FA686F56545,1,Charterer,NESTE,,,1.25
356D89D0EF2126659E475FA686F56545,1,Broker,Eastport Cha,,,1.25
356D89D0EF2126659E475FA686F56545,1,Agent,Stena Bulk,,,2.0
356D89D0EF2126659E475FA686F56545,1,Co Broker,,,,0.0
356D89D0EF2126659E475FA686F56545,2,Charterer,Phillips 66,,,2.5
356D89D0EF2126659E475FA686F56545,2,Broker,Meridian Bro,,,2.5
356D89D0EF2126659E475FA686F56545,2,Agent,,,,2.0
356D89D0EF2126659E475FA686F56545,2,Co Broker,,,,0.0
356D89D0EF2126659E475FA686F56545,3,Charterer,Louis Dreyfu,Louis Dreyfus Company Freight Asia Pte Ltd,10215,2.5
356D89D0EF2126659E475FA686F56545,3,Broker,Eastport Cha,,,2.5
356D89D0EF2126659E475FA686F56545,3,Agent,Stena Bulk,,,2.0
356D89D0EF2126659E475FA686F56545,3,Co Broker,,,,0.0
433D2792C02F56CB4FE13C69BB4E55B0,1,Charterer,Exxon,Seariver Maritime LLC,10008,2.5
433D2792C02F56CB4FE13C69BB4E55B0,1,Broker,Gibson,E.A.Gibson Shipbrokers Ltd,103726,1.25
433D2792C02F56CB4FE13C69BB4E55B0,1,Agent,Stena Bulk,,,2.0
433D2792C02F56CB4FE13C69BB4E55B0,1,Co Broker,,,,0.0
4B8D8DF767307B7F5E84A761442B695A,1,Charterer,Marquis Ener,Marquis Energy Global Pte. Ltd.,10363,2.5
4B8D8DF767307B7F5E84A761442B695A,1,Broker,Pole Shippin,Pole Shipping S.A.,52072,1.25
4B8D8DF767307B7F5E84A761442B695A,1,Agent,Stena Bulk,,,2.0
4B8D8DF767307B7F5E84A761442B695A,1,Co Broker,,,,0.0
F7919DAEC7F2911A48F3010859D55FA4,1,Charterer,ADNOC Global,Abu Dhabi Marine International Chartering Holdings RSC Limited,10415,2.5
F7919DAEC7F2911A48F3010859D55FA4,1,Broker,SSY,,,1.25
F7919DAEC7F2911A48F3010859D55FA4,1,Agent,Stena Bulk,,,2.0
F7919DAEC7F2911A48F3010859D55FA4,1,Co Broker,,,,0.0
56F951129BA83C40D3E9C3C7837D6063,1,Charterer,Cheniere,Cheniere Marketing International LLP,105739,
56F951129BA83C40D3E9C3C7837D6063,1,Broker,Poten & Part,,,1.25
56F951129BA83C40D3E9C3C7837D6063,1,Agent,,,,
56F951129BA83C40D3E9C3C7837D6063,1,Co Broker,,,,
35D4F3F85C0B6D7DED40A3F8196EBDBC,1,Charterer,Maersk,Maersk Tankers A/S,10218,0.0
35D4F3F85C0B6D7DED40A3F8196EBDBC,1,Broker,BRS,BRS USA LLC,50153,1.25
35D4F3F85C0B6D7DED40A3F8196EBDBC,1,Agent,Stena Bulk,,,2.0
35D4F3F85C0B6D7DED40A3F8196EBDBC,1,Co Broker,,,,0.0
CF435F5276A52C9A32B0CD5B560D873E,1,Charterer,MERCURIA,Mercuria Energy Trading SA,10053,2.5
CF435F5276A52C9A32B0CD5B560D873E,1,Broker,Gulfstream,Gulfstream Tanker Chartering SA (Geneva),50136,1.25
CF435F5276A52C9A32B0CD5B560D873E,1,Agent,,,,0.0
CF435F5276A52C9A32B0CD5B560D873E,1,Co Broker,,,,0.0
28A39A562ABA6C84FB8FD11A5E45ECED,1,Charterer,UNIPEC,Unipec America Inc.,10141,2.5
28A39A562ABA6C84FB8FD11A5E45ECED,1,Broker,MJLF,MJLF & Associates Inc.,50077,1.25
28A39A562ABA6C84FB8FD11A5E45ECED,1,Agent,,,,0.0
28A39A562ABA6C84FB8FD11A5E45ECED,1,Co Broker,,,,0.0
1F0D7E5A23A8B0B1BF2B66AC9777B4A0,1,Charterer,VITOL,,,2.5
1F0D7E5A23A8B0B1BF2B66AC9777B4A0,1,Broker,Clarkson,,,1.25
1F0D7E5A23A8B0B1BF2B66AC9777B4A0,1,Agent,Stena Bulk,,,2.0
1F0D7E5A23A8B0B1BF2B66AC9777B4A0,1,Co Broker,,,,0.0
C5282A9E1D3A895485CA1BC6B58B0475,1,Charterer,PMI,PMI Trading DAC,10193,0.0
C5282A9E1D3A895485CA1BC6B58B0475,1,Broker,BSM,BSM Shipping and Trading SA de CV,52251,1.25
C5282A9E1D3A895485CA1BC6B58B0475,1,Agent,Stena Bulk,,,2.0
C5282A9E1D3A895485CA1BC6B58B0475,1,Co Broker,,,,0.0
E39C1DD55D3986E84F2D6D871BC83CCF,1,Charterer,ST,ST Shipping & Transport Pte Ltd,10203,2.5
E39C1DD55D3986E84F2D6D871BC83CCF,1,Broker,Ocean Shipbr,Ocean Shipbrokers Ltd,103512,1.25
E39C1DD55D3986E84F2D6D871BC83CCF,1,Agent,,,,0.0
E39C1DD55D3986E84F2D6D871BC83CCF,1,Co Broker,,,,0.0
435DFE2E604479E778C763564668C8C9,1,Charterer,Ecopetrol,Ecopetrol SA,10037,2.5
435DFE2E604479E778C763564668C8C9,1,Broker,BRS,,,1.25
435DFE2E604479E778C763564668C8C9,1,Agent,,,,0.0
435DFE2E604479E778C763564668C8C9,1,Co Broker,,,,0.0
D7141372CF2C0D8BA304EC9D963DC7B3,1,Charterer,UNIPEC,Unipec America Inc.,10141,2.5
D7141372CF2C0D8BA304EC9D963DC7B3,1,Broker,BRS,BRS USA LLC,50153,1.25
D7141372CF2C0D8BA304EC9D963DC7B3,1,Agent,,,,0.0
D7141372CF2C0D8BA304EC9D963DC7B3,1,Co Broker,,,,0.0
01D3CBFD8F42B5DBF5911BE00EE0191B,1,Charterer,MERCURIA,Mercuria Energy Trading SA,10053,2.5
01D3CBFD8F42B5DBF5911BE00EE0191B,1,Broker,Gulfstream,Gulfstream Tanker Chartering SA (Geneva),50136,1.25
01D3CBFD8F42B5DBF5911BE00EE0191B,1,Agent,,,,0.0
01D3CBFD8F42B5DBF5911BE00EE0191B,1,Co Broker,,,,0.0
3F0575AC8C3CE5A3E7B44EC0553347B3,1,Charterer,New Britain ,,,0.0
3F0575AC8C3CE5A3E7B44EC0553347B3,1,Broker,,,,0.0
3F0575AC8C3CE5A3E7B44EC0553347B3,1,Agent,Stena Bulk,,,2.0
3F0575AC8C3CE5A3E7B44EC0553347B3,1,Co Broker,,,,0.0
4A7AF2816744D1AAC7B6F5A5E9ED3102,1,Charterer,Alcoa,,,0.0
4A7AF2816744D1AAC7B6F5A5E9ED3102,1,Broker,Netco,,,1.25
4A7AF2816744D1AAC7B6F5A5E9ED3102,1,Agent,Stena Bulk,,,2.0
4A7AF2816744D1AAC7B6F5A5E9ED3102,1,Co Broker,,,,0.0
BBC56777049B378B7FE6706F6432E7E2,1,Charterer,ST,ST Shipping & Transport Pte Ltd,10203,2.5
BBC56777049B378B7FE6706F6432E7E2,1,Broker,McQuilling,McQuilling Partners Inc.,103602,1.25
BBC56777049B378B7FE6706F6432E7E2,1,Agent,,,,0.0
BBC56777049B378B7FE6706F6432E7E2,1,Co Broker,,,,0.0
6D60FC46BF87A29690DF60C06FB8EC84,1,Charterer,E D & F,ED&F Man Liquid Products LLC,10308,3.75
6D60FC46BF87A29690DF60C06FB8EC84,1,Broker,Nexo,,,0.0
6D60FC46BF87A29690DF60C06FB8EC84,1,Agent,Stena Bulk,,,2.0
6D60FC46BF87A29690DF60C06FB8EC84,1,Co Broker,,,,0.0
F524CF611C509736304113A96DAB96A0,1,Charterer,ENI,ENI TRADE & BIOFUELS SPA,10329,1.25
F524CF611C509736304113A96DAB96A0,1,Broker,SSY,Simpson Spence Young,52297,1.25
F524CF611C509736304113A96DAB96A0,1,Agent,,,,0.0
F524CF611C509736304113A96DAB96A0,1,Co Broker,,,,0.0
910E4888F92362185189B726C552782E,1,Charterer,CEPSA,,,2.5
910E4888F92362185189B726C552782E,1,Broker,SSY,,,1.25
910E4888F92362185189B726C552782E,1,Agent,Stena Bulk,,,2.0
910E4888F92362185189B726C552782E,1,Co Broker,,,,0.0
D2CC04D946AA838650FC80B4E824EF49,1,Charterer,FREEPOINT,Laurel Shipping LLC,10227,2.5
D2CC04D946AA838650FC80B4E824EF49,1,Broker,Galbraiths,McQuilling Partners Inc.,103602,1.25
D2CC04D946AA838650FC80B4E824EF49,1,Agent,,,,0.0
D2CC04D946AA838650FC80B4E824EF49,1,Co Broker,,,,0.0
AE215FFF2FEFA4C3913D31C6263DCC0B,1,Charterer,SHELL,Shell International Trading and Shipping Company Limited,1609,3.5
AE215FFF2FEFA4C3913D31C6263DCC0B,1,Broker,Charles R We,"CHARLES R. WEBER COMPANY,INC",101213,1.25
AE215FFF2FEFA4C3913D31C6263DCC0B,1,Agent,,,,0.0
AE215FFF2FEFA4C3913D31C6263DCC0B,1,Co Broker,,,,0.0
77D85186867F6B9FB418E60ABDBC436B,1,Charterer,PMI,PMI Trading DAC,10193,0.0
77D85186867F6B9FB418E60ABDBC436B,1,Broker,Southport Ma,Southport Maritime Inc,103581,1.25
77D85186867F6B9FB418E60ABDBC436B,1,Agent,Stena Bulk,,,2.0
77D85186867F6B9FB418E60ABDBC436B,1,Co Broker,,,,0.0
8CC2E0735B0FCF43EE6950F91B622AAA,1,Charterer,Equate Petro,EQUATE Petrochemical Company K.S.C.C.,10330,0.0
8CC2E0735B0FCF43EE6950F91B622AAA,1,Broker,Odin,ODIN MARINE GROUP LLC,101591,2.5
8CC2E0735B0FCF43EE6950F91B622AAA,1,Agent,Stena Bulk,,,2.0
8CC2E0735B0FCF43EE6950F91B622AAA,1,Co Broker,,,,0.0
8CC2E0735B0FCF43EE6950F91B622AAA,2,Charterer,TRICON,Tricon Energy Ltd,10121,2.5
8CC2E0735B0FCF43EE6950F91B622AAA,2,Broker,Argo Pte,Argo Pte Ltd,52173,2.5
8CC2E0735B0FCF43EE6950F91B622AAA,2,Agent,Stena Bulk,,,2.0
8CC2E0735B0FCF43EE6950F91B622AAA,2,Co Broker,,,,0.0
4D1C227FE90D284B6737767B4D9FC0BB,1,Charterer,PSTV Energy,,,1.25
4D1C227FE90D284B6737767B4D9FC0BB,1,Broker,Landmark Shi,,,1.25
4D1C227FE90D284B6737767B4D9FC0BB,1,Agent,Stena Bulk,,,2.0
4D1C227FE90D284B6737767B4D9FC0BB,1,Co Broker,,,,0.0
886F5CAF52B7B7BE3030DE8AC4CE2D78,1,Charterer,Saudi Aramco,Aramco Trading (ATC),10205,2.5
886F5CAF52B7B7BE3030DE8AC4CE2D78,1,Broker,McQuilling,Mcquilling Shipping Services DMCC,50195,1.25
886F5CAF52B7B7BE3030DE8AC4CE2D78,1,Agent,Stena Bulk,,,2.0
886F5CAF52B7B7BE3030DE8AC4CE2D78,1,Co Broker,,,,0.0
EBC3BE82A903DA460C0E2A9A5B7F6A01,1,Charterer,Glencore,,,1.25
EBC3BE82A903DA460C0E2A9A5B7F6A01,1,Broker,RVB Shipbrok,,,1.25
EBC3BE82A903DA460C0E2A9A5B7F6A01,1,Agent,Stena Bulk,,,2.0
EBC3BE82A903DA460C0E2A9A5B7F6A01,1,Co Broker,,,,0.0
895F74F35FCF145AFC2C36DE12D1A217,1,Charterer,VALERO,Valero Marketing & Supply Company,10078,2.5
895F74F35FCF145AFC2C36DE12D1A217,1,Broker,Charles R We,"CHARLES R. WEBER COMPANY,INC",101213,1.25
895F74F35FCF145AFC2C36DE12D1A217,1,Agent,,,,0.0
895F74F35FCF145AFC2C36DE12D1A217,1,Co Broker,,,,0.0
9B28A064F065566F29B0695C0044C5EA,1,Charterer,CLEARLAKE,Clearlake Shipping Pte Ltd,10129,2.5
9B28A064F065566F29B0695C0044C5EA,1,Broker,Steem 1960,Steem 1960 Singapore Pte Ltd,50088,1.25
9B28A064F065566F29B0695C0044C5EA,1,Agent,Stena Bulk,,,2.0
9B28A064F065566F29B0695C0044C5EA,1,Co Broker,,,,0.0
8C3605698F49A5F431A634FFD393EA73,1,Charterer,Phillips 66,Phillips 66 Company,10018,2.5
8C3605698F49A5F431A634FFD393EA73,1,Broker,AFFINITY,Affinity Tankers Ltd,50010,1.25
8C3605698F49A5F431A634FFD393EA73,1,Agent,Stena Bulk,,,2.0
8C3605698F49A5F431A634FFD393EA73,1,Co Broker,,,,0.0
1C65AFEAA270402421447F3224619890,1,Charterer,VITOL,Vitol SA,10151,2.5
1C65AFEAA270402421447F3224619890,1,Broker,Ocean Shipbr,Ocean Shipbrokers Ltd,103512,1.25
1C65AFEAA270402421447F3224619890,1,Agent,Stena Bulk,,,2.0
1C65AFEAA270402421447F3224619890,1,Co Broker,,,,0.0
1B2E19635061ABF9D6E834EBF8D3C3EE,1,Charterer,Antilles Shi,Antilles Shipping Company SEZC,10371,1.25
1B2E19635061ABF9D6E834EBF8D3C3EE,1,Broker,Southport Ma,Southport Maritime Inc,103581,1.25
1B2E19635061ABF9D6E834EBF8D3C3EE,1,Agent,Stena Bulk,,,2.0
1B2E19635061ABF9D6E834EBF8D3C3EE,1,Co Broker,,,,0.0
06458016393A992D298F3E1E097A00F2,1,Charterer,Petrochina G,"PetroChina International (Hong Kong), Corp. LTD.",10148,2.5
06458016393A992D298F3E1E097A00F2,1,Broker,SSY,SSY Tankers New York LLC,50180,1.25
06458016393A992D298F3E1E097A00F2,1,Agent,,,,0.0
06458016393A992D298F3E1E097A00F2,1,Co Broker,,,,0.0
235B33558EDF08D53F1EAEDF7102020D,1,Charterer,UNIPEC,Unipec America Inc.,10141,2.5
235B33558EDF08D53F1EAEDF7102020D,1,Broker,BRS,BRS USA LLC,50153,1.25
235B33558EDF08D53F1EAEDF7102020D,1,Agent,,,,0.0
235B33558EDF08D53F1EAEDF7102020D,1,Co Broker,,,,0.0
8C570F49B108A6746379D16CEFC5729D,1,Charterer,SHELL,Shell International Trading Middle East,10258,0.0
8C570F49B108A6746379D16CEFC5729D,1,Broker,Clarkson,,,1.25
8C570F49B108A6746379D16CEFC5729D,1,Agent,Stena Bulk,,,2.0
8C570F49B108A6746379D16CEFC5729D,1,Co Broker,,,,0.0
48DF702582B8EBE67028C3CDF1C8F920,1,Charterer,Hartree Part,Hartree Partners LP,10146,2.5
48DF702582B8EBE67028C3CDF1C8F920,1,Broker,Clarkson,Clarksons Platou Tankers AS,51512,1.25
48DF702582B8EBE67028C3CDF1C8F920,1,Agent,Stena Bulk,,,2.0
48DF702582B8EBE67028C3CDF1C8F920,1,Co Broker,,,,0.0
F4CC54E8A968777B5F6316EE277C7437,1,Charterer,Glencore,Viterra B.V.,10339,1.25
F4CC54E8A968777B5F6316EE277C7437,1,Broker,RVB Shipbrok,,,1.25
F4CC54E8A968777B5F6316EE277C7437,1,Agent,Stena Bulk,,,2.0
F4CC54E8A968777B5F6316EE277C7437,1,Co Broker,,,,0.0
837ABAAA65C2A85845C3CFA66F22B485,1,Charterer,PTT Group,,,2.5
837ABAAA65C2A85845C3CFA66F22B485,1,Broker,Raffles,,,1.25
837ABAAA65C2A85845C3CFA66F22B485,1,Agent,,,,0.0
837ABAAA65C2A85845C3CFA66F22B485,1,Co Broker,,,,0.0
5828FEEB751250662F46A1461C409FFF,1,Charterer,Phillips 66,Phillips 66 Company,10018,2.5
5828FEEB751250662F46A1461C409FFF,1,Broker,SSY,SSY Tankers New York LLC,50180,1.25
5828FEEB751250662F46A1461C409FFF,1,Agent,,,,0.0
5828FEEB751250662F46A1461C409FFF,1,Co Broker,,,,0.0
1F84115DEB60FCB8E14A90C48C0B2797,1,Charterer,Ecopetrol,Ecopetrol SA,10037,2.5
1F84115DEB60FCB8E14A90C48C0B2797,1,Broker,Clarkson,Clarkson Platou Shipping Services USA LLC,103582,1.25
1F84115DEB60FCB8E14A90C48C0B2797,1,Agent,,,,0.0
1F84115DEB60FCB8E14A90C48C0B2797,1,Co Broker,,,,0.0
FAA3E4AA666972AF566CBD612A0B1401,1,Charterer,UNIPEC,Unipec America Inc.,10141,2.5
FAA3E4AA666972AF566CBD612A0B1401,1,Broker,MJLF,MJLF & Associates Inc.,50077,1.25
FAA3E4AA666972AF566CBD612A0B1401,1,Agent,Stena Bulk,,,2.0
FAA3E4AA666972AF566CBD612A0B1401,1,Co Broker,,,,0.0
8167011C569E487B8A96E1F470E529A0,1,Charterer,BP,BP Products North America Inc.,10142,2.5
8167011C569E487B8A96E1F470E529A0,1,Broker,Galbraiths,Galbraith's USA Inc.,,1.25
8167011C569E487B8A96E1F470E529A0,1,Agent,Stena Bulk,,,2.0
8167011C569E487B8A96E1F470E529A0,1,Co Broker,,,,0.0
8167011C569E487B8A96E1F470E529A0,2,Charterer,BP,BP Products North America Inc.,10142,2.5
8167011C569E487B8A96E1F470E529A0,2,Broker,Galbraiths,Galbraith's USA Inc.,,1.25
8167011C569E487B8A96E1F470E529A0,2,Agent,Stena Bulk,,,2.0
8167011C569E487B8A96E1F470E529A0,2,Co Broker,,,,0.0
49F4850B154273540F646AF6FFEA9663,1,Charterer,BP,BP Shipping Pte Ltd,10139,2.5
49F4850B154273540F646AF6FFEA9663,1,Broker,SSY,Simpson Spence Young,52297,1.25
49F4850B154273540F646AF6FFEA9663,1,Agent,Stena Bulk,,,2.0
49F4850B154273540F646AF6FFEA9663,1,Co Broker,,,,0.0
63C74A5CA5B41072A34D8F653EC91CE4,1,Charterer,Aston FFI,Aston FFI(Suisse) S.A.,10377,2.5
63C74A5CA5B41072A34D8F653EC91CE4,1,Broker,,,,1.25
63C74A5CA5B41072A34D8F653EC91CE4,1,Agent,Stena Bulk,,,2.0
63C74A5CA5B41072A34D8F653EC91CE4,1,Co Broker,,,,0.0
30955938B410B7B454ACE24D2C7E5B0D,1,Charterer,Eurochem Tra,Eurochem Trading GMBH,10360,2.5
30955938B410B7B454ACE24D2C7E5B0D,1,Broker,ACIDCHEM,Acidchem Chartering ApS,10204,1.25
30955938B410B7B454ACE24D2C7E5B0D,1,Agent,Stena Bulk,,,2.0
30955938B410B7B454ACE24D2C7E5B0D,1,Co Broker,,,,0.0
FC2294A91C705128FC39E4B8BD8A9DA0,1,Charterer,VITOL,,,2.5
FC2294A91C705128FC39E4B8BD8A9DA0,1,Broker,Clarkson,,,1.25
FC2294A91C705128FC39E4B8BD8A9DA0,1,Agent,Stena Bulk,,,2.0
FC2294A91C705128FC39E4B8BD8A9DA0,1,Co Broker,,,,0.0
673D750F54FC1E6F55B0519C3F2F1F79,1,Charterer,CARGILL,Cargill International S.A.,10002,2.5
673D750F54FC1E6F55B0519C3F2F1F79,1,Broker,BRS,BRS Group,105706,1.25
673D750F54FC1E6F55B0519C3F2F1F79,1,Agent,Stena Bulk,,,2.0
673D750F54FC1E6F55B0519C3F2F1F79,1,Co Broker,,,,0.0
D1A70ADE56B5FFB416841E00500E20CE,1,Charterer,Kolmar Singa,"Kolmar Americas, Inc",10301,0.0
D1A70ADE56B5FFB416841E00500E20CE,1,Broker,,,,0.0
D1A70ADE56B5FFB416841E00500E20CE,1,Agent,Stena Bulk,,,0.0
D1A70ADE56B5FFB416841E00500E20CE,1,Co Broker,,,,0.0
E7D52C024E353451886E3AF52D544640,1,Charterer,Petrochina G,Petrochina International (Singapore) Pte Ltd,10293,2.5
E7D52C024E353451886E3AF52D544640,1,Broker,SSY,SSY Tankers New York LLC,50180,1.25
E7D52C024E353451886E3AF52D544640,1,Agent,Stena Bulk,,,2.0
E7D52C024E353451886E3AF52D544640,1,Co Broker,,,,0.0
B991A4D16F10C0640CFF1196EC2D0D5E,1,Charterer,Alcoa,Alcoa Aluminio S.A.,10108,0.0
B991A4D16F10C0640CFF1196EC2D0D5E,1,Broker,Netco,Netco,50078,1.25
B991A4D16F10C0640CFF1196EC2D0D5E,1,Agent,Stena Bulk,,,2.0
B991A4D16F10C0640CFF1196EC2D0D5E,1,Co Broker,,,,0.0
B991A4D16F10C0640CFF1196EC2D0D5E,2,Charterer,Alcoa,Alcoa World Alumina Brasil LTDA,10112,0.0
B991A4D16F10C0640CFF1196EC2D0D5E,2,Broker,Netco,Netco,50078,1.25
B991A4D16F10C0640CFF1196EC2D0D5E,2,Agent,Stena Bulk,,,2.0
B991A4D16F10C0640CFF1196EC2D0D5E,2,Co Broker,,,,0.0
B991A4D16F10C0640CFF1196EC2D0D5E,3,Charterer,Alcoa,South 32 Minerals S.A.,10110,0.0
B991A4D16F10C0640CFF1196EC2D0D5E,3,Broker,Netco,Netco,50078,1.25
B991A4D16F10C0640CFF1196EC2D0D5E,3,Agent,Stena Bulk,,,2.0
B991A4D16F10C0640CFF1196EC2D0D5E,3,Co Broker,,,,0.0
921A540C97F21BAEDFCD868036AA698B,1,Charterer,ENI,ENI TRADE & BIOFUELS SPA,10329,1.25
921A540C97F21BAEDFCD868036AA698B,1,Broker,Clarkson,H CLARKSON & COMPANY LIMITED,105568,1.25
921A540C97F21BAEDFCD868036AA698B,1,Agent,Stena Bulk,,,2.0
921A540C97F21BAEDFCD868036AA698B,1,Co Broker,,,,0.0
5BCA3B101E356CCAA5C019049061E843,1,Charterer,PT Pertamina,,,2.5
5BCA3B101E356CCAA5C019049061E843,1,Broker,Vantage Ship,,,1.25
5BCA3B101E356CCAA5C019049061E843,1,Agent,Stena Bulk,,,2.0
5BCA3B101E356CCAA5C019049061E843,1,Co Broker,,,,0.0
06458016393A992D0A0353EB8E5598BC,1,Charterer,TOTAL,Atlantic Trading & Marketing Inc.,10016,2.5
06458016393A992D0A0353EB8E5598BC,1,Broker,AFFINITY,Affinity Tankers Ltd,50010,1.25
06458016393A992D0A0353EB8E5598BC,1,Agent,Stena Bulk,,,2.0
06458016393A992D0A0353EB8E5598BC,1,Co Broker,,,,0.0
FB67929182393E10DE6BE3D7BF0C329F,1,Charterer,PETROBRAS,Petroleo Brasileiro S.A.,10127,1.25
FB67929182393E10DE6BE3D7BF0C329F,1,Broker,McQuilling,,,1.25
FB67929182393E10DE6BE3D7BF0C329F,1,Agent,,,,0.0
FB67929182393E10DE6BE3D7BF0C329F,1,Co Broker,,,,0.0
2E048E55C44B5CEACAA1BE3DD276D96F,1,Charterer,TRAFIGURA,Trafigura Trading LLC,10074,2.5
2E048E55C44B5CEACAA1BE3DD276D96F,1,Broker,AFFINITY,Affinity Tankers Ltd,50010,1.25
2E048E55C44B5CEACAA1BE3DD276D96F,1,Agent,,,,0.0
2E048E55C44B5CEACAA1BE3DD276D96F,1,Co Broker,,,,0.0
3B7021EECE56FE8AAC4C8521AB459735,1,Charterer,MERCURIA,Mercuria Energy Trading SA,10053,2.5
3B7021EECE56FE8AAC4C8521AB459735,1,Broker,Gulfstream,Gulfstream Tanker Chartering SA (Geneva),50136,1.25
3B7021EECE56FE8AAC4C8521AB459735,1,Agent,,,,0.0
3B7021EECE56FE8AAC4C8521AB459735,1,Co Broker,,,,0.0
02A53D5D72992D4C1A3FA9C258792568,1,Charterer,UNIPEC,Unipec America Inc.,10141,2.5
02A53D5D72992D4C1A3FA9C258792568,1,Broker,BRS,BRS USA LLC,50153,1.25
02A53D5D72992D4C1A3FA9C258792568,1,Agent,,,,0.0
02A53D5D72992D4C1A3FA9C258792568,1,Co Broker,,,,0.0
3D0CDEAB509E292748652AFE5AE277EC,1,Charterer,ENI,ENI TRADE & BIOFUELS SPA,10329,1.25
3D0CDEAB509E292748652AFE5AE277EC,1,Broker,Shipping 360,Shipping 360 Monaco Sarl,50085,1.25
3D0CDEAB509E292748652AFE5AE277EC,1,Agent,Stena Bulk,,,2.0
3D0CDEAB509E292748652AFE5AE277EC,1,Co Broker,,,,0.0
5BC2370DF9E14BB3C6EABDC60ACBE4FA,1,Charterer,SHELL,,,2.5
5BC2370DF9E14BB3C6EABDC60ACBE4FA,1,Broker,Raffles,,,1.25
5BC2370DF9E14BB3C6EABDC60ACBE4FA,1,Agent,,,,0.0
5BC2370DF9E14BB3C6EABDC60ACBE4FA,1,Co Broker,,,,0.0
48DF702582B8EBE63C04BEBA78636BB7,1,Charterer,New Britain ,,,0.0
48DF702582B8EBE63C04BEBA78636BB7,1,Broker,,,,0.0
48DF702582B8EBE63C04BEBA78636BB7,1,Agent,Stena Bulk,,,2.0
48DF702582B8EBE63C04BEBA78636BB7,1,Co Broker,,,,0.0
7141BD09A96DF096C23626401DF9DEF6,1,Charterer,UNIPEC,Unipec America Inc.,10141,2.5
7141BD09A96DF096C23626401DF9DEF6,1,Broker,BRS,BRS USA LLC,50153,1.25
7141BD09A96DF096C23626401DF9DEF6,1,Agent,,,,0.0
7141BD09A96DF096C23626401DF9DEF6,1,Co Broker,,,,0.0
9C453200D61933DB318B68C789019946,1,Charterer,TOTAL,Chartering & Shipping Services S.A.,10017,2.5
9C453200D61933DB318B68C789019946,1,Broker,BRS,BRS London Ltd,52223,1.25
9C453200D61933DB318B68C789019946,1,Agent,Stena Bulk,,,2.0
9C453200D61933DB318B68C789019946,1,Co Broker,,,,0.0
